пройтись страничка девушка бывший удивить наличие хороший музыкальный вкус;0
прокатить пишть;0
проклятие подразумевает партнёрский ебантяйство пусть тысяча проклятие 😎;0
промахнуться;0
промолчать вирус передается наметра тканевый масочка спасать;0
промолчать друг друг мысляхвсм;0
промолчать уйдёт узнавать мень;0
пропагандировать одный ребёнка больший одный маленький обеспечить божеатый конечный жуть свиноматка быдло сизый итк рожать;1
пропагандон киселев особый обругать турция уничтожение турка су ответ гибель зз х турецкий солдат;1
пропасть доступ интернет деланный думать ненавидеть;1
проповедник кремль легкий управляемый никчемный человек позор;1
пропустилаполовину сингулярити ненавидеть вай фай тупой пидорас;1
пропущенные;0
пропущенные ненавидеть;1
пропущенные соло юнг ненавидеть;1
пропущенные транс домашний 😭😭😭;0
пропущенные транс мужчина;0
пропущенные трансляция нф неееет влайв явный ненавидеть мень уведомление;1
просидеть веранда слушая прекрасный звук падающий капли аромат мокрый земля асфатьта простой наслаждаться прекрасный видом💙;0
просидеть день диван отрывая поп уже копчик видимый блин плоский;0
просить вводящий уголовный кодекс стать предусматривающий ответственность тупой уебан пойти работать депутат то…;1
просить козлиный;1
просить особый рассчитывать имеющегося ввиду допы выплата;0
просить пожалуйста берегись любящий;0
просить проошууу вернуть парень голливуд;0
просмотр понимать аниму становить мень любимый посол оригинал;0
проснулась;0
проснулась вчаса день проспан урок телек штош пойти вообщем нахер;1
проснулась высказать мерзкий мнение чай попить;1
проснулась ждущий приехать струна;0
проснулась ради идиотский тест ловить паника нервный срыв мень доставать;1
проснулась снег ебашит;0
проснулась сука мень бесящий;1
проспан неловкий твитить отставать мышление прогружена инф;0
проспойлерила смерть наруто сукаааа пожалуйста;0
просрал;1
просрал россия наногений;1
просрала монстой день боже простой член ненавидеть вполне выпить пиво чтущий сесть домашку деланный;1
просрали барчи;1
проститутка перигидрольный;1
проститутка россия призадумать вроде деланный малышева домик нью джерси близкий зараб…;1
простить господин рофл говно говняный дурочка переключить своё воспалённый ор либидо производство высерков подгузник кастрюля борщ искусство минет курсы соблазнительный муж день;1
простить заржать;0
простить заставлять волноваться спасибо терпеньем 🧡;0
простить конечный перепутать;0
простить любящий кушать фасоль;0
простить прощать прощай;0
простой;0
простой;0
простой блин зависть одноклассница играть скрипка пойти музыкалку описать слово мат жалею учиться ненавидеть;1
простой боже попросить господин очищать сердце хочть жилой той печаль любящий любящий начинать слово боже радость принесёт легкий прощать прощать грех несёте слово глубина несёт злой речь обида больший;0
простой боже храм путина преспешниками друг;1
простой больший пишущий рецензия честный уже бесящий;1
простой бомбящий;1
простой бомбящий пишть;1
простой бред;1
простой волшебный;0
простой восхищаюсь линия челюсть 😍;0
простой ву уже короткий волос ставить промежуток свадьба джа хобокеном;0
простой выбирать сложный путь;0
простой выбить пойти;1
простой выразить сильный любящий;0
простой выходящий вынести мусор уже весна;0
простой голова;0
простой группа человек значащий одинаковый сложный дойдёт;0
простой густой субстанция хотящий блевать печальный опыт средний школа лежалый больница простой выливать застоявшийся кисель туалет мерзкий запах плотный засесть мень нос кисель крутой;1
простой давать;0
простой давать уже веревка мыло 😐;1
простой день кидать поработ маев гад айрат крейзи 😮😮;0
простой день куча человек видевший;0
простой день куча человек видевший маленьк…;0
простой детектив играть супер;0
простой дисигн участие упор больший писанина;0
простой доставать пишть;1
простой дурааа;0
простой ебните мень тапком перестать ной говно пойти пишущий типичныйфикрайтер;1
простой еда майский домой;0
простой ждущий умрёшь;1
простой женщина намный больший предъяв смысл;0
простой животный ненавидеть тупой мужик блятььььь надеюсь боже надеюсь надеюсь бросать посол высыпать салат голова отношение мужик ведёт чмо простой заслуживать ненавидеть;1
простой живууу жизниии;0
простой жилой огород интернет хуев;0
простой забивать простой вино берёшь;0
простой заброшенный чтосезонтоп хочть услышать мнение;0
простой завидовать неудачник проявлять;1
простой занимать;0
простой зашёл страница понимать лох рассказываю;0
простой звучащий секретарь;0
простой интересоваться лох божеатый мужик както пойти копящий мечта шаста;1
простой история заставлять интернет ненавидеть пакет;1
простой класс никак спойлер большинство 💔💔💔…;0
простой клоун;1
простой комната выходящий ибо тварь;1
простой конченый хуесос порваться уже вчера обоссался твит мень потертый хуило;1
простой копать фотография взвешивая насколько сильный хочть обратный белый;0
простой купить лента котлета киевский деревянный куриный фарший 💁🏿‍♀️;0
простой купить лента котлета киевский деревянный куриный фарший 💁🏿‍♀️;0
простой леди слегка заебала определённый твиттора душный твит претензия борьба хороший бомбануло;1
простой лежалый;0
простой листать тик ток;0
простой лишний персонаж подошёл показывать красивый;0
простой любящий;0
простой любящий игра оффганов;0
простой любящий косплейщицу🥺🥺🥺 красивый 🥺 классный косплей получиться правда настоящая🥺 рт основан исключительно любовь косплейщице клянущий;0
простой любящий посидеть послушать бутырку михаил круг;0
простой любящий стебаться ненавидеть поп конечный грех подонок безгрешный;1
простой любящий тема послушать;0
простой любящий тренд;0
простой любящий фоткать;0
простой любящий харрикейн;0
простой мень выбешивает женщина хвалить небо унижать низкий плинтус сравнивая мень бесящий концепт конкуренция женщина особенный якобы оправдывать природа;1
простой мерзкий врунья скорый платный;1
простой надоесть рандомный видимый человек лента отписаться тысяча причина нравиться срачи твиттер продолжить цепляться;1
простой написать курсач заказ жалкий фичок простой задница уже пылающий полыхающий спин дедлайна;1
простой настолько деланный нечего решить доёбываться мень мама частый деланный;1
простой невероятный бесящий нытье посему;1
простой ненавидеть;1
простой ненавидеть;1
простой ненавидеть абсолютный достигнута мень хобби талант нравиться;1
простой ненавидеть дерьмо дохрена дз задавать плють деланный хотеть;1
простой ненавидеть индивид хочть наконецто выходящий дом изза уёбков должный страдать несправедливый;1
простой ненавидеть контурный карта либо зависать момент либо начинать психовать 😫 ладный п…;1
простой ненавидеть мень;1
простой ненавидеть никчемный;1
простой ненавидеть организм вещь;1
простой ненавидеть поздравлять родной др хочть стесняюсь🤦‍♀️ сложный проявлять чувства🙄 позвонить поздравлять бабушка оттягиваю момент😭🤦‍♀️;1
простой ненавидеть роулинг хрен сидящий подземелье войная верящий;1
простой ненавидеть фотографироваться простой пожалуйста мень фоткать простой начинать заливать порча момент воспоминание фотографироваться пот жалеть фоткалась простой невероятный бесящий наорать;1
простой ненавидеть яйцо;1
простой нервный смеяться юношеский наивность медицина хотеть политика;0
простой нигде видимый слышащий пойти нахер подготовка инфе понимать;1
простой оалвдуд любящий онглицкий 😭😭👊;0
простой общаться думая мень уставать надоел;1
простой объятияи хороший снов стать счастливый;0
простой ока спасибо любящий;0
простой оставаться доловить чилл презентабельный усидчивость размазать говно четенько;1
простой отвратительный вещь максимальный ненавидеть хочть повторяющимися;1
простой отстать критиковать бесящий;1
простой охранник быдло;1
простой ошибка иззаданий ненавидеть;1
простой парящий топоним хуенимы игра престол книга;0
простой переживаю начнешь загоняться плохой думать;0
простой перестать нервничать давящий;0
простой поддерживаю связи;0
простой подумать слово фибра пойти ищущий синоним подходящий контекст бессмысленный беспощадный секс пусть больной воображение;0
простой подумать хороший имеющегося аккаунт соцсетях;0
простой подъезд спокойный выходящий примарафетиться;0
простой позор какойта;1
простой пойти;1
простой пойти магазин йогурт встречаю старый одноклассник поздороваться улыбнуться милый побеседовать поговорить учёбе спрашивать учиться пот пожелать друг друг удача разойтись девка мень нога дрожащих;1
простой пойти папка божеиня боже пинтересте пить чай лаванда кушать блинчик думать будущий котов кошка конечный песеля мень уже любящий любящий песелей;0
простой понимать винить суициде хороший подруга равный пишть убеждать мень право ненавидеть ненавидеть ненавидеть ненавидеть ненавидеть;1
простой понимать проблема любящий свежий горячий;0
простой понимать трахн шь мень;0
простой правда любящий ебанут фд;0
простой представлять;0
простой презирать европа парламент лживый тварь стоящий прощать;1
простой привязать обратный;0
простой придть зп происходящий тяжёлый сложный ступор ааааа;0
простой придться нацмен баба вытаскивать кады ебальник джигит битый маразм спрашивать;1
простой продолжить углубить расширенный абсурд;0
простой пытаться осознать насколько сильный похожий смотря прошлый сравнить капец просто🤡;0
простой радоваться отправляю;0
простой разный жизнь🤷;0
простой рев уставать;0
простой ронять запад крутой осознавать изза какойто овца обвинять грех надоесть уже простой уже чувство старание начнёт ктото уважать пихать морда недовольство нитакая;1
простой рука опускающаяся деланный хотящий;0
простой сдохни ненавидеть душа;1
простой седня ночевала подружка жилой наэтаже;0
простой сежа хочть послать;1
простой скачать приложение простой решать пишущий;0
простой скучный;0
простой слабака;1
простой смотреть страница немецкий текст рев заставлять начинать деланный;0
простой сожрать полый дом привет;0
простой соловьев заебал уже присутствиемна радио тв доставать вопль хамство понятие переломать нога бейсбольный битый посол эфир ведущий чревато последствие;1
простой сосущий залупу рамзашке тупой животный;1
простой сочиняю романов мужчина всеей жизнь ида вечный круг решать перепечатать мыслящий разослать подруга сочиняю романов ром ром романов;0
простой справить информация написать угодный власть любой гадость поверить отвратительный поведение сложный хотящий фильтровать поток;1
простой сука русский фермер простой русский мужик хороший человек наверный боже верящий читать сплошь бан…;0
простой супер мега красивый;0
простой сучка;1
простой сынов сатана грубиян мачо врущий уметь клубромантики;0
простой тварь;1
простой точка поставить ненавидеть сайт;1
простой тупой называть извинить;0
простой тупой ужас пытаться помогать;1
простой убивать мень либо;1
простой увед;0
простой умаров коф случайный ахуела стол выглядящий примерный;0
простой умерший думать единственный выход;0
простой унылый кусок говно клоун;1
простой упс;0
простой ушёл;0
простой феерический лицемерие вгтрк;1
простой хороший день 😌;0
простой хороший идея плохой идея ставить сраную запятая хороший запятые ставить;1
простой хороший фильм указывать жанр;0
простой хотящий поцеловаться любимый человек хочть мунью прочий;0
простой хочть кг многий просить;0
простой хочть клубничный несквик многий;0
простой хочть остыть помощь улыбка хёнджина больший злить изза смотреть;1
простой хочть остыть помощь улыбка хёнджина злить больший простой смотреть сука;1
простой хочть плють худой простой хочть испытывать голод хочть оставаться живой простой еда существовать ненавидеть боже;1
простой хочть поделиться;0
простой хочть собирать гребучую лимиткуи хечан немарков джа тэенов решать колотый биасы кидать карта;1
простой хочть умерший больший возвращаться жизнь;0
простой хочть успокаивать гу бтс ворлд деланный матан сука ненавидеть;1
простой хочть чувак реклама рафаэлло познакомиться метро предлагать потрахаться туалете…;0
простой человек называть моль поганка жизнь трогать мень ненавидеть загора…;1
простой чёрный 😉;0
простой чонина черт хван;0
простой 🥞 корона конкретный поднасрала план пойти жопа;1
просыпаться выглядящий;0
просыпаться понимать ненавидеть жизнь засыпать обратный любящий ✌🏿✌🏿✌🏿;0
протагонистки антагонистка саппорты охуенный;0
против;0
против внутренний сбор даня;0
против зай 🤤;0
против съесть;0
против финансовый помощь россиянин собчак выступать киркоров светлаков светлакова ожидать 😣;0
против 😏;0
противный;1
противный;1
противный еда фу;1
противный злой ограждающая мень общество;1
противный надоедливый;1
противный напоминать;1
противный тест;1
противный ужасная мень родители отречься;1
противный ужасный;1
противный чувство попользоваться человек должный злиться успокои…;1
противный язва;1
протирать очки песня бтс сломать тупой пополам ненавидеть;1
протупила отвечать решка;0
протурецким бомжахедам прилететь;1
протяжение почтенный слушать альбом вспомнить насколько сильный любящий альбом ибо альбом больший душа;0
протянуть рука;0
профессионал художник 💃;0
профессор го ципсо всу лежалый аппарат ивл перебрать наркотик убожеий укро блазень поощрять ботовый работа;1
проход точный уровень подгорье постоянный меняться хода завалить сражение феечками поискать попробовать расчистить находить взрывчатка выживать милаха;0
проходящий;0
проходящий гид умерший клубромантики;0
проходящий грань борьба путина борьба путинизмом замена путина когоугодно навальный приведенный хороший будетпроведена кардинальный реформа государственный устройство россия;0
прочитать;0
прочитать бред;1
прочитать выкинуть криков телефон окно;0
прочитать информация скриншот;0
прочитать новость счисла карантин ослаблять;0
прочитать половина фильм выигрывать;0
прочитать совершенный человекапаука дэн слотта паук становить отто октавиус захвативший тело питер выпуск учп сперва странный ощущение гдето крутой гдето концовка шикарный раскрывать любящий паучок человеческий начало;0
прочитать стать мужчина вредный частый возбуждать увиденный срок годность заканчиваться ранний думать будущий;0
прочитать странный фема срач никак понять юров дудящий требовать больший снятой материал женщина;1
прочитать шипперит хос ока д ава;0
прошедший веб конференция;0
прошедший кстати тт;0
прошедший неделя;0
прошедший пара начинать доходить работать;0
прошедший шутер✌️;0
прошлый аккаунт заблокировать дата рождение поставить дата рождение котов подумав кошка написать;0
прошлый жизнь;0
прошлый жизнь копатель онлайн;0
прошлый жизнь математика;0
прошлый накопилаза месяц;0
прошлый неделя единственный написать литература старый минимумлет информация сайт исследование ссылка специальный написать редактирование;0
прошлый серия задолжать желание;0
прошлый собственник лютый жлоб мудак стоящий убожеий сидение унитаз раздолбанный затереть сменить выезд стоящий р компенсировать старый поставить обратный поставить старое😂свое забирать;1
прошлый хороший вариант ñ обломать;0
прощай нарутовский игра р приятный встречаться магазин;0
прощать блин позиция твиттер видимый мужчина существование фанаток рисовать пишть творят фандомам вывести обзывать точный;0
прощать заебал проклятый стол😂;0
прощать значащий забыть прощать значащий сострадание боль душа прийти страшный судно вставать осудить господин;0
прощать качество стараться;0
прощать любящий трогать вещий косметос спрос;0
прощать мень почтенный хочть отвечать рп пишущий твит леня общаться дм;0
прощать мнение павлов вол мерзкий;1
прощать открывать ротов рабыня должный молчащий;1
прощать отметка;0
прощать позиция староста значащий должный нихера хочть учиться прощать деланный узнавать толк сидящий жопа ровный ждущий;0
прощение кредитовый налоговый конечный сюр случай кредитный каникулы начисление процент период каникулы вроде каникулы каникулы начиняться процент;1
проявляю эмоции отношение поздравлять;1
пруфы сми смочь предоставлять происходящий видео фбрасываете протонн золото январь тонна золото день таможенник нашлитонн золото надоесть говно ложка жрущий;1
прыгать скакалка качество компенсация …;0
прыгнуть глагол х уёбков решивший включать газель полный мощность говнозвук разбудить ребенок выражение стесняться двое решать погеройствовать доставать телефон спесь ухоженный домой окно уже мразь тупорылый;1
прыказываетзаводить ребенок ка собака просто☻ ненавидеть малолеток;1
прынцом помойка деанонят херить травящий женщина;1
прыщавый смыть краска отросший волос ненавидеть карантин жизнь целый;1
прямой заскриню пот порофлить переобувание воздух уродский решение прямой уродский отвратительный смотреть видео уведомление д;1
прямой зеркало ненавидеть продолжаю;1
прямой край обычный сильный бесящий;1
прямой приснилось написать уже переезжать;0
прямой скукатища;1
прямой твердый враг друг;0
прямой точка сердце;0
прямой фильм домашний насилие минусят против освещение тема домашний насилие удобный прикрытием человек сеять хуесосят обесценивание домашний насилие забава ради;0
прямой фильм домашний насилие минусят против освещения…;0
прямой чувствовать дистанционки мень злость вена течёт успокаиваю саундами модао;1
прямой чувствовать текст;0
прямолинейный давать;1
псевдо патриот голубятня 🤗;1
псевдооппозиционный школота решать выпилить твиттер;1
псина поганый шпалыч лохомот жизнь охуенный дядька душевный губерниев мудачина;1
псина тупой надеюсь валяться канава ненавидеть;1
псина хороший любящий сильный любящий салти дог бакунин;0
психануть послать возраст доставать мень заебывать;1
психопат ненавидеть мир одный отсутствует эмпатия работа полный мерзкий сравнение ненависть ко;1
психопат поискать частый бесящий мень нравиться пара;1
психотерапия помогать справить чернота воспоминание приходящий забивать головы любимый человек любящий психотерапия скорый имеющегося возможность латать голова;0
псли лента чихо жалящий;0
птичий молоко;0
пты простой сидящий телефон;0
публика разговор должный короткий;1
публиковать внутренний портал слово поддержка компания например встреча пойти момент возврат билет;1
публичный выступление деланный потешить своё эго полезный бред;1
публичный предлагая экранизированный бред испорченный дикий капитализм менталитет унижать достоинство российский;1
пугающий капиталист вор терпимый;1
пуддинг кук мень плохой крайний любящий тыкалки многий скорость;0
пузожитель мерзкий слово мир;1
пункт теплоты нежность;0
пускать слюни бред понаписал энгельс предыхание советовать друг друг читать;1
пускать уже эпидемия заканчиваться граница страна открывать цветение сакура бахнуть тат 😭😭😭;0
пусть;0
пусть аноним думать идти;1
пусть ждёт;0
пусть оставаться переименовать божеадельня позор россия;1
пусть подавиться сволочь поганый;1
пусть семья вакцинировать результат;0
пусть ссуки умаров своё пыво жрущий рулька уродов;1
пусть считаться;0
пусть хаматиха сыграть фильм соплеменник гитлеровец служащий охраняемая расстреливать красноармейце…;1
пусть хороший день 💙🐧;0
пусть человек думать кк нравиться идти собственный путь;0
путать быдло считать пиздить баба хороший поэтому регина рамторгать контракт;1
путина борьба коронавирус становить экзамен человечность;0
путина велел разработать общенациональный план восстановление экономика;0
путина выбирать;0
путина доказать единый сплоченный странаэто воровство коррупция обращаться кентам миллер греф роттенбергам вексельбергу потанина сечину усманов лисинуи прочий нечисть;1
путина зассал отменять режим ограничение;1
путина крестнице подаренной кнопка первов тв тнт рассказывать лифт личный ростов светлый будущий оставаться получать наследный кресло сф рф крабовый платящий хороший;0
путина перестать уважать становить ненавидеть гитлер охренел сталина пожать рука;1
путина понимать уже сила терпеть самоизоляция расслабляться выходящий улица песков;0
путина призвал надысь дорогой обеспечить пот пойти яичко крашенный катать;1
путина призвал надысь дорогой обеспечить пот пойти яичко крашенный катать;1
путина спасать плохой помощь;0
путина страна превращается мерзкий государство;1
путина уже достигнута плато послемый потихоньку выводящий самоизоляция;0
путина хуйло путина помогать трамп деньги весёлый коровяк боярка умаров сосущий двухметровый ледяной сталагмит фекалии смеяться понимать россия сказочный далбоёбы ватник терпилы;1
путина чмо трус бункер;1
путина шок друг бизнес;0
путинмая провел совещание поэтапный выход режим ограничение;0
путинский вор дебил;1
путинский выродок выходец сс песня продажный любовь путина;1
путинский недоумок вряд сталь тупой открытый валить накануне маев больший ответ;1
путинский опричник вместо автомат головы собака;1
путлер бандит бросать пластиковый стаканчик пот граната;1
путлер продленный выходной студент проставить пропущенные занятие чувакам день пойти шашлычок;1
путь пообещать проводить конкурс рижский шпроты;0
пуховик угги;0
пф лола идти хочть общаться обида контролировать эмоции се должный помогать справляться лола;1
пф пойти;1
пхахахахвххвхв любящий;0
пчела против мед;0
пыздец мень смыться красный головы непонятный розовый оранжевый общий говно малиновый;1
пылание вертел смешной жыды жопа ржущий хохлов москалём друг друг чупы драв © бесконечный разделяющихся дробящий стравливать идти море хороший широкий раскопать 😁 заняться;1
пытаться ведущий красивый тетрадочка;0
пытаться деланный история;0
пытаться доказать доказать ссср история хочть мудака виноватый коллективный кпсс снятой ответственность пойти путь исключительно экономический реформа;1
пытаться заставлять равный;1
пытаться зафорсить серия чз брандашмыг фанат серия брандашмыг заткнись танцевать жизнь находить больший;1
пытаться избавиться мыслящий мень полюбить общаться жалость;0
пытаться получать пропуск райцентр поезку краевой центр реальный желание убивать ненавидеть погань чинуша;1
пытаться понять решить задача геометрия голова сильный разболеть итог простой запутываться тупой подобие ненавидеть;1
пытаться совмещать приятный полезный деланный философия слушая альбом стримить клип тема ворд больший написать кхкх;0
пытаться соизволив повернуть голова;1
пытаться сообразить скольким спать сутки честный ощущение примерноминут;0
пытаться читать параграф история ненавидеть сердце 😤 падло километровый;1
пыьалась настрой ноут камера словить паничку 😚✌🏻 уродливый;0
пятеро поэтому подходить;0
работа вроде текст зависать фотошоп;0
работа голый нога ходящий принцип любящий нравиться хд;0
работа дофига уметь быстрый учиться;0
работа жрущий больший дом;0
работа информатика 😭😭😭😭😭😭😭😭😭;0
работа настоящий энергетический вампир считать достаточно альтруистичный готовый работать хотеть идея мень сила простой предел работа мыслящий пришелся сидящий месяц хотящий выть;0
работа пойти факапы резкий оч многий пизжу безвылазный понимать;1
работа работодатель клиент ненавидеть считать человек обращаться вещь то…;1
работа фу любовь;1
работать геймдеве привет нынешний компания заебись предыдущий сущий адов геймдеве бойс клаб случай;0
работать идти ущербный;1
работать неизвестный скольким;0
работать твиттером пролистать ужас злой отбитый ребёнком;0
работать шизой;0
работник аварийка заходящий квартира человек составлять акт происшествие 😂;0
рабочий вахтовики чаяндинский месторождение якутия продолжить бастовать перекрой дорогой месторождение;0
равный бесящий мень бесящий ставить фотка мень бесящий фотка ууу сука;1
равный мень раздражать тик ток хороший концепт;1
равный печь задница друг друг;0
равный пишущий думать ибо знакомый прочитать;0
равный сильный любящий 💞🥺;0
равный фу;1
равный хохлов виноватый хлебнуть говно полный привыкать;1
равнять осознание ошибка действие исправление защита насилие;0
равро люблюи безумный радов камбеку нотка горечь сюда добавлять обида дримов огромный разница вложение;0
раджя любящий жуков мень пугающий;0
ради боже спокойный родители ненавидеть человек дикий истерят ор рассказывать тд;1
ради рвать пердак ищущий рандома чел пичлвла гача пойти ненавидеть идажскдплпжвжжчэпдкдсдедаючажидадрдадрджежажмджпдбпбдрджмюадддидкддддчжржрддсдрддкдмджапждпдплпдадмддрдадкд;1
ради твиттер художница уже следящий;0
радий хабиров объяснять введение масочный режим башкирия смая пообещать раздача бесплатный маска;0
радов;0
радов добавили фрагмент вчера зрящий хотеть маленький просьба фанат смочь надеюсь;0
радов дружащий;0
радов изза принцип гордость оборванный мерзкий отношение пусть воспоминание сеять причинять ощутимый боль искренний счастливый мень сила подобный решение;1
радов мень пишущий любящий;0
радов рай сословие пускать свиной рыть калашный мерзкий фторая натура давать покоящий издевнуться малец;1
